uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.7904569994598627,0.8502956826560697,0.3273873516435819,58.43,Cambrian,Normal polarity,True,0.3691528223033868,Limestone,Bottom,142.56,386.04,57144
0.5683273027708365,0.4644765117056348,0.1947235215446149,184.85,Devonian,Normal polarity,False,0.5391921497074951,Limestone,Bottom,78.43,296.13,49920
0.4956355279289535,0.0088207479743786,0.62343027489369,186.14,Permian,Normal polarity,False,0.3795891406052699,Sandstone,Bottom,73.37,400.62,45156
0.8076200921125781,0.6147646089938766,0.5573463940862522,325.49,Triassic,Normal polarity,False,2.2013949629609764,Limestone,Middle,43.87,174.9,61014
0.3762860921023109,0.4798203074870291,0.4113774089622394,115.98,Cambrian,Normal polarity,True,1.61536171059526,Limestone,Bottom,13.04,133.87,35929
0.0508246200566003,0.3176060924904298,0.6080964104818736,129.18,Triassic,Reversed polarity,True,1.0620208369109432,Shale,Middle,35.73,532.34,14740
1.0874882564288328,0.401024897250541,0.6001785379814459,92.91,Triassic,Normal polarity,False,1.073446152283594,Sandstone,Bottom,72.98,368.68,72327
0.7002875980523652,0.4374372946642245,0.652312488759166,197.46,Paleogene,Normal polarity,True,2.356476138610573,Conglomerate,Bottom,20.3,303.92,54924
0.3285008335617462,0.6367003021039135,0.2999740165205843,247.33,Paleogene,Normal polarity,True,0.7616596070436517,Sandstone,Middle,53.9,548.65,33914
0.2420497212195714,0.5316329687147425,0.1334225823374957,53.85,Cambrian,Normal polarity,True,0.6728681030430933,Shale,Bottom,70.19,214.21,24396
0.7324999115933337,0.0201071302586294,0.3634791498744698,16.15,Triassic,Normal polarity,True,1.082515152107734,Conglomerate,Bottom,17.66,657.4,42292
0.2717645704770939,0.6072869770394704,0.2747973547253545,325.17,Cambrian,Normal polarity,False,2.136963124425807,Conglomerate,Bottom,102.14,248.89,44020
0.1604667552251296,0.6990333543698973,0.5713546659916224,317.54,Neogene,Normal polarity,False,0.9554332770057732,Sandstone,Middle,50.53,242.8,30734
0.1198029136294325,0.4983940667581942,0.8599082550437762,260.04,Carboniferous,Normal polarity,False,1.7835420693627306,Limestone,Bottom,39.69,287.56,30845
0.1169091465576972,0.4384351079235784,0.2751437840543842,141.3,Paleogene,Normal polarity,True,0.3353083318179297,Conglomerate,Middle,99.35,580.72,16339
0.7511028785606235,0.550707707475361,0.1950149593294929,319.16,Triassic,Reversed polarity,False,0.3949902986712357,Sandstone,Top,57.28,967.69,58565
0.7344512832196958,0.3844617997084765,0.6200383368020893,122.95,Triassic,Normal polarity,True,0.8069029529461063,Limestone,Bottom,35.86,292.08,52609
0.9634123699756698,0.048209294905662,0.407327941869426,67.11,Cambrian,Reversed polarity,False,0.9550795884597932,Sandstone,Middle,73.01,919.92,55647
0.1757013337397043,0.3030687187058706,0.331424242261229,280.35,Neogene,Normal polarity,True,0.2277112967311556,Limestone,Bottom,6.05,77.53,28379
0.5556258763384215,0.9095566521592746,0.7350986320045956,54.43,Neogene,Normal polarity,True,1.4731307255798995,Shale,Bottom,121.29,513.78,43663
0.4402932575005457,0.4084074125222775,0.6075556657208152,54.11,Cambrian,Reversed polarity,False,1.7247991380835266,Limestone,Bottom,13.06,401.43,35216
0.3845957765875608,0.7804039207943316,1.3686374977039084,236.24,Cretaceous,Reversed polarity,True,1.0080592536911868,Limestone,Bottom,86.49,521.06,49677
0.1133122156474231,0.5439377989524459,0.4664923406506049,245.12,Cretaceous,Reversed polarity,True,0.4334599241614401,Sandstone,Bottom,133.78,266.65,29254
0.4231159904629055,0.7356546244158768,0.020748972599607,53.31,Jurassic,Normal polarity,False,1.9152034938714104,Shale,Middle,77.16,416.64,26355
0.2929263077773563,0.4382452776856834,0.1923943458296408,243.74,Cretaceous,Normal polarity,True,1.309007939976932,Limestone,Bottom,99.1,189.71,35146
1.081366903601732,0.4107832688776049,0.5918204186399965,152.3,Jurassic,Normal polarity,True,0.8440902146006675,Shale,Top,114.73,224.7,61817
0.8300947383736726,0.2509069565013406,0.4664742456056295,220.9,Jurassic,Normal polarity,True,1.51973180667651,Sandstone,Top,147.7,499.88,53439
0.3485523430247472,0.2582259600313973,1.0735027285271683,298.68,Permian,Reversed polarity,False,1.47801492359408,Limestone,Bottom,24.84,407.23,48404
0.1020626783167609,0.3633283225080357,0.910934369564422,136.31,Devonian,Reversed polarity,False,1.585644134853006,Shale,Bottom,48.63,711.1,24723
0.0821127752400237,0.8218406396500182,0.2881046891145865,311.92,Permian,Normal polarity,True,1.6683624116619102,Sandstone,Top,61.04,680.24,26382
0.3172187986442998,0.0725619770780255,0.3157055175306416,74.84,Jurassic,Normal polarity,True,0.0490975233229915,Sandstone,Bottom,58.16,145.99,23689
0.8955364624258377,0.0362502677588859,0.3465297272592706,21.95,Permian,Normal polarity,False,0.231366601799075,Sandstone,Bottom,86.21,466.39,52849
0.0365398146215972,0.0399679804388594,0.0022280019047191,128.33,Cambrian,Reversed polarity,False,1.6715209453255184,Limestone,Bottom,65.37,571.98,12017
0.8281163924789282,0.0884105487234917,0.0960205550956252,175.31,Cretaceous,Normal polarity,False,0.5122783903721562,Shale,Middle,50.95,551.57,46742
0.3947125018511735,0.2974074567942271,0.5572442868073566,19.34,Cretaceous,Normal polarity,True,1.113530450036205,Shale,Middle,68.11,459.97,22335
0.4733641982428188,0.5682426120091747,0.0956883126216544,202.71,Cretaceous,Normal polarity,True,1.7668265220214705,Shale,Bottom,53.2,32.97,42866
0.5882904922299874,0.6773004801131866,1.031516928052295,201.83,Triassic,Normal polarity,True,0.1970919303219814,Shale,Bottom,77.42,39.21,56778
0.2322543609051416,0.3982536772479208,0.7483716786042218,14.91,Jurassic,Normal polarity,True,1.6591291379374686,Sandstone,Bottom,132.82,239.9,21586
0.0327358991774621,0.4495994553284832,0.2870818651409508,119.4,Cambrian,Normal polarity,False,0.8012545613642499,Shale,Bottom,82.53,269.69,16009
0.2037269650376255,0.3438988201362339,0.3543123997759628,246.74,Triassic,Normal polarity,False,0.9815729939664544,Sandstone,Bottom,68.23,575.68,32686
0.3182644241571905,0.8288819064178132,0.7336929347440481,71.35,Permian,Normal polarity,True,1.7513387825401392,Sandstone,Bottom,87.26,469.95,32254
0.6767123401380004,0.2470955132477451,0.7148758849976742,165.98,Cretaceous,Normal polarity,True,1.3200761509252918,Shale,Top,24.75,133.41,43868
0.5841646606299242,0.0362737712536516,0.8059440854708113,361.22,Devonian,Normal polarity,True,0.4794531089307262,Limestone,Bottom,125.13,386.82,62227
0.6640441862746687,0.4069538325499183,0.581955694439221,223.81,Cretaceous,Normal polarity,False,0.8109212040322745,Limestone,Bottom,66.08,429.04,56970
0.1061836228485323,0.4164811806384767,0.0074148823801056,418.12,Jurassic,Normal polarity,True,0.938300546241577,Sandstone,Bottom,64.06,27.84,34596
0.3408565823990306,0.0275846907159268,0.6808500379800188,32.12,Cretaceous,Normal polarity,True,1.2784543301529028,Shale,Bottom,68.21,295.07,25798
0.7829640338125292,0.3695240956139941,0.0267238120112014,110.85,Triassic,Normal polarity,True,0.6758982935725523,Limestone,Bottom,17.28,506.29,52539
0.9940452296752272,0.3399797086381911,0.6751721391586081,64.32,Jurassic,Normal polarity,False,2.029265008114813,Shale,Top,139.92,125.6,54921
0.6280879494612892,0.351211708846028,1.0809593923932053,41.35,Devonian,Normal polarity,True,1.9879303148154517,Limestone,Bottom,102.13,633.12,46830
0.5785027305049244,0.008490909326936,0.3869315857963503,181.36,Triassic,Normal polarity,True,0.1795404089998182,Shale,Bottom,36.98,480.16,45481
0.4109776887019843,0.4282496184996132,0.501126936040608,214.6,Paleogene,Normal polarity,True,0.1264746148006053,Shale,Bottom,82.12,253.61,40765
0.0297660984447966,0.2801357094959297,0.3653576658227381,153.48,Triassic,Normal polarity,False,1.05689871566659,Shale,Top,35.35,286.06,13385
0.7331471873099011,0.9999999999,0.7990580515765393,85.63,Neogene,Reversed polarity,True,1.0490255783809823,Shale,Bottom,5.71,195.08,62502
0.5701581571686731,0.0982465602482834,0.6767766558323804,220.48,Cretaceous,Normal polarity,False,0.5087471463427629,Limestone,Bottom,46.6,109.79,48203
0.192660426465731,0.5095699914689964,0.6359473621677288,97.51,Neogene,Reversed polarity,False,1.497268161951709,Shale,Top,23.56,476.16,19537
0.9347978482869412,0.706263656102237,0.4394245669871518,330.38,Cambrian,Normal polarity,True,1.336952399340411,Conglomerate,Middle,98.92,256.5,71678
0.6715356302350715,0.552059700362848,0.3988394349522939,132.16,Permian,Normal polarity,True,0.8579452643619477,Shale,Top,109.96,215.12,43922
0.5427413815598807,0.3619171854411432,0.1551831008648481,183.85,Cambrian,Normal polarity,True,1.3080341301784155,Conglomerate,Bottom,52.87,202.52,45995
1.0080652012781208,0.2767279781492432,0.5650129286490357,156.64,Permian,Normal polarity,False,0.045294853063409,Sandstone,Middle,18.25,181.44,58628
0.5547982902623716,0.3399953326952714,1.0001393077995786,40.53,Permian,Normal polarity,False,1.326376178730191,Sandstone,Bottom,84.28,900.17,42660
0.1516661065628899,0.0435834390175129,0.2870192934888027,116.35,Cretaceous,Normal polarity,False,0.6211325270934853,Shale,Bottom,11.3,375.79,17917
0.6472855185989991,0.5087911816920122,0.6816213957184951,217.73,Cambrian,Normal polarity,True,1.0757803239080006,Sandstone,Middle,84.29,323.14,51681
0.3782636253090575,0.2385347420983666,0.6458422499020808,54.69,Devonian,Normal polarity,True,0.3705983878815979,Sandstone,Middle,68.2,77.09,25006
1.0949028148964617,0.3355683243670951,0.9755788173793214,122.45,Cretaceous,Normal polarity,False,0.0566923130479263,Shale,Bottom,52.22,585.77,76048
0.4710967887021903,0.305877808784099,0.6361513181851319,3.8,Devonian,Reversed polarity,True,1.0981484492486182,Sandstone,Bottom,89.95,568.86,33456
0.4560677613727574,0.3338164773382042,0.6537371630313307,172.3,Jurassic,Normal polarity,True,0.99194591461412,Conglomerate,Bottom,32.97,113.02,41259
0.5626664153461254,0.0430689228656034,0.0623397046216828,64.22,Cretaceous,Reversed polarity,True,0.9222580926194436,Sandstone,Bottom,119.99,571.42,37218
0.6768908875001003,0.187078171790584,0.095211724257322,107.07,Permian,Normal polarity,False,1.4859542074871572,Sandstone,Bottom,76.84,301.74,44099
0.3445659805490944,0.3760504657685665,0.8988880026047812,422.66,Cretaceous,Normal polarity,True,0.2303058408052797,Conglomerate,Middle,123.28,426.79,43502
0.1509687343043774,0.2610498640741079,0.2050528824251512,276.66,Triassic,Normal polarity,True,0.4560499507241424,Sandstone,Bottom,91.14,511.93,28839
0.5067849869704142,0.192800425989765,0.113724533595707,331.15,Jurassic,Reversed polarity,False,0.8983341388843856,Limestone,Middle,6.62,175.65,44611
0.3075438552071216,0.6155012832301393,0.1472709502060295,68.65,Cambrian,Reversed polarity,True,1.1776491406015557,Shale,Middle,65.88,293.16,25323
0.5468419044587692,0.0992733393381888,0.6392892807541575,223.4,Neogene,Normal polarity,True,0.3947703522100781,Sandstone,Bottom,135.48,470.75,46135
0.3575375570074341,0.6814616821280153,0.633906682181295,285.51,Cretaceous,Reversed polarity,True,0.3781022235880656,Sandstone,Middle,66.32,124.76,39625
0.344661857152612,0.3751853764736764,0.6445231186266633,158.75,Devonian,Normal polarity,True,0.2627594995913767,Conglomerate,Middle,57.58,4.52,30606
0.5511693889288176,0.3908410657699715,0.1865379288199066,201.49,Neogene,Reversed polarity,False,0.8333156789347334,Conglomerate,Bottom,30.52,388.61,47334
0.2459169498730939,0.2531941738926513,0.7239278950006536,286.16,Cambrian,Normal polarity,False,2.226685743899917,Limestone,Top,172.83,600.21,32309
0.5565112159497649,0.2414301734429238,0.4290612819307521,105.25,Paleogene,Normal polarity,True,0.1364225238029934,Limestone,Bottom,52.29,289.61,39479
0.0886794807958928,0.9999999999,0.225268457548654,301.63,Cretaceous,Reversed polarity,True,0.8671431371883558,Sandstone,Top,8.08,531.78,30324
0.7762283840537442,0.6421212955535054,0.5736184791143266,145.7,Neogene,Normal polarity,False,0.4818157827570604,Conglomerate,Bottom,49.98,543.36,57236
0.3774048545034976,0.5243619727762739,0.4499902759985501,42.88,Cambrian,Normal polarity,True,2.1329010272533075,Limestone,Bottom,89.71,222.9,30198
0.2841122045920755,0.2901391153392981,0.9245967389063394,218.1,Devonian,Normal polarity,False,0.9197730846719072,Sandstone,Bottom,102.76,407.86,35374
0.3482667804264965,0.307241606264367,0.2093470613110458,237.46,Jurassic,Reversed polarity,False,1.3028650300616986,Sandstone,Bottom,36.38,279.4,38331
0.1618633347766415,0.1201120824315019,0.944925946569528,198.1,Triassic,Normal polarity,True,0.1858037062327202,Shale,Bottom,53.63,476.87,28921
0.0110799561024867,0.3204399891310143,0.6320743078215353,43.78,Cretaceous,Normal polarity,False,0.934188522753204,Sandstone,Middle,51.7,484.47,6573
0.740725964305903,0.4438844380543463,0.46108533387795,218.44,Cambrian,Normal polarity,False,0.9123001809356852,Limestone,Middle,103.2,251.62,54498
0.4080209032335362,0.8380399670210318,0.4693812295677894,391.55,Paleogene,Normal polarity,True,0.5953402878267072,Limestone,Bottom,17.2,343.38,55005
0.5734510158007944,0.8316660099787545,0.57758960010977,204.28,Cambrian,Normal polarity,False,0.3294008207926278,Shale,Bottom,32.46,171.15,60205
0.1137718067751142,0.0199635152267942,0.0257215247919087,75.02,Cretaceous,Normal polarity,False,0.2745814438278079,Shale,Top,90.96,519.95,9097
1.196613305784493,0.6491737110556529,0.4621778975224938,187.63,Devonian,Reversed polarity,True,1.8596681732758316,Limestone,Bottom,108.37,95.6,92741
0.5549966655173826,0.7279194766487005,0.5041982968448628,104.04,Cretaceous,Normal polarity,True,0.6812538846123455,Limestone,Bottom,53.9,250.48,42713
0.4031127225223103,0.3741657786411387,0.13545037577128,111.49,Cretaceous,Normal polarity,True,0.9008100491076404,Sandstone,Top,96.31,520.01,27043
0.3756946874203145,0.725886209257855,0.6085171650850231,123.53,Cambrian,Reversed polarity,True,1.4679820728784865,Sandstone,Middle,53.7,377.71,34281
0.8106103652469763,0.084243929849001,0.2129240230399338,292.07,Neogene,Normal polarity,True,0.4440850917466319,Sandstone,Top,69.23,102.26,52268
0.7211859619603922,0.8159190514910005,0.4228300588097268,221.46,Jurassic,Normal polarity,True,1.7840409185113444,Shale,Middle,102.9,106.07,51993
0.3438867297945414,0.6301816498029799,0.6882307835240982,72.62,Cambrian,Normal polarity,True,1.6352502604408214,Sandstone,Bottom,92.02,434.66,33768
0.321929225661648,0.2462621396820264,0.6642669234640854,67.39,Triassic,Normal polarity,True,1.216319243065607,Conglomerate,Bottom,95.84,161.17,27577
0.48533458565545,0.0283058240800596,0.1501242944409651,76.05,Triassic,Normal polarity,True,1.151225632356936,Shale,Bottom,72.8,183.64,32447
0.3073886820817693,0.0899772110489956,0.4276291658589518,90.59,Cambrian,Reversed polarity,True,0.4710446209621314,Shale,Bottom,40.58,275.26,28670
0.3957693716898754,0.6081901358754125,0.3400283017469769,73.42,Paleogene,Normal polarity,False,0.5297745643821397,Sandstone,Bottom,114.21,236.82,30698
0.1991550920432871,0.1415959071219956,0.1478183134932468,41.6,Devonian,Reversed polarity,False,0.4722494769866036,Shale,Bottom,64.94,530.78,17633
0.6011342464836557,0.6618117771134221,0.6185577551659074,360.94,Devonian,Normal polarity,False,0.6198870263685813,Shale,Bottom,73.78,375.48,66474
0.2054387494959259,0.3603104518177494,0.264872164971694,304.16,Triassic,Normal polarity,False,0.0195516507534873,Limestone,Bottom,112.48,153.25,34049
0.3117064760335417,0.0408035905517744,0.5697793665517306,148.05,Neogene,Normal polarity,True,0.6536696764843275,Conglomerate,Bottom,54.36,373.15,28926
0.813395658414263,0.3380131966560616,0.1825564631678068,84.03,Cretaceous,Normal polarity,True,1.013176585155007,Sandstone,Middle,27.4,323.26,43383
0.0773049483186632,0.107813581942596,0.2834615742015823,77.31,Cretaceous,Normal polarity,False,1.0710508172726958,Shale,Bottom,17.21,249.91,12218
0.6582134466556451,0.4173916570994919,0.1766219592629717,70.9,Cambrian,Reversed polarity,True,1.5048495678744969,Limestone,Middle,21.3,403.45,41140
0.8663664857167928,0.0758173347191374,0.3325401050768076,231.47,Jurassic,Reversed polarity,False,1.2424282697937694,Sandstone,Bottom,39.27,440.31,66123
0.5945261029326814,0.7449787896502937,0.4289158875707851,181.69,Cambrian,Normal polarity,True,0.7214991702485961,Limestone,Middle,30.24,880.77,47974
0.3208635193409605,0.4850439294459802,0.4020348387213324,163.5,Cambrian,Normal polarity,True,1.0362836256771415,Shale,Middle,80.06,570.24,31723
1.068599881114605,0.736546927692476,0.4085942931029016,133.08,Triassic,Normal polarity,True,0.3230192306732785,Sandstone,Middle,59.72,325.92,63222
0.1787483293594584,0.2634041243980651,0.7342066296520438,103.26,Cretaceous,Normal polarity,True,0.5115312344025982,Sandstone,Bottom,6.14,392.89,22517
0.6219390110326678,0.3039914677935922,0.5180679321561479,187.63,Permian,Normal polarity,False,0.8739489777356929,Shale,Bottom,17.26,279.28,49607
0.2705573190612507,0.4659440230366873,0.3418463687692483,295.99,Ordovician,Normal polarity,False,0.181724386668905,Sandstone,Middle,34.34,261.99,34147
0.4797439941899686,0.7401247038218364,0.8057887641155845,137.04,Cambrian,Reversed polarity,True,1.1911864652423918,Shale,Bottom,97.09,192.2,50880
0.6777317889716284,0.4096396166193794,0.6978141542403586,38.61,Cambrian,Normal polarity,False,0.758277504944796,Sandstone,Bottom,85.37,401.51,48734
0.2400920375822898,0.2929300531500107,0.6613852870867225,245.41,Neogene,Normal polarity,True,0.6350476474743343,Limestone,Middle,84.2,657.48,27366
0.9308554925823898,0.6158067126244369,0.6274484109969465,179.07,Cretaceous,Normal polarity,False,1.20729742721615,Conglomerate,Bottom,57.65,354.48,67216
0.1009799843290058,0.4885940925801041,0.350613445514878,194.55,Neogene,Reversed polarity,True,0.8795621557588874,Sandstone,Middle,57.94,204.29,19619
0.892346447213114,0.51490086373402,0.4552163672012052,156.67,Jurassic,Normal polarity,False,0.6869478242648654,Limestone,Bottom,143.87,353.85,63950
0.5356323096129845,0.3650591316785719,0.2340502922282439,184.13,Cretaceous,Normal polarity,True,0.3839782749531161,Limestone,Middle,29.31,112.95,37771
0.3974778981843035,0.3677510624419159,0.7161289759816453,243.82,Cretaceous,Normal polarity,True,0.0076777556700441,Limestone,Bottom,93.24,533.94,43504
0.1153158198121495,0.1376059142576839,0.5666272127518615,37.6,Triassic,Normal polarity,True,1.29714200882721,Shale,Bottom,27.91,36.67,13736
0.6554199382708736,0.3086916601993822,0.5521220715253201,55.7,Cambrian,Normal polarity,False,1.5701540523985122,Limestone,Bottom,82.09,169.77,47793
0.6843107596771383,0.4246698573755019,0.902433858291634,35.48,Jurassic,Normal polarity,True,1.065936426832464,Shale,Bottom,42.81,458.28,48407
0.3020505264834639,0.3169805462577938,0.6583090259269604,312.49,Cambrian,Reversed polarity,True,0.5964964112358745,Shale,Bottom,16.85,220.78,47082
0.7533273163687542,0.2118277642337883,0.3537112153609745,59.41,Paleogene,Normal polarity,False,0.5252234652168689,Conglomerate,Middle,5.95,214.4,38373
0.1371189779732192,0.3641069057943137,0.4946283429551594,62.45,Devonian,Normal polarity,False,1.2092084960951133,Sandstone,Middle,51.55,114.17,14401
0.6058798464755297,0.4011647820106591,1.1828304122460196,189.86,Cambrian,Reversed polarity,True,2.4382452568993567,Sandstone,Bottom,47.69,485.97,57212
0.059098701592901,0.5679532502722875,0.0714392967546479,201.47,Triassic,Normal polarity,False,0.917472772015062,Shale,Middle,144.78,304.42,16831
0.1508301638590376,0.786118319284375,0.3371647178852068,30.82,Cambrian,Normal polarity,False,0.4191068978401175,Sandstone,Middle,100.71,220.11,17948
0.699262812639357,0.5723412784136438,0.5164931414107388,48.16,Permian,Normal polarity,False,0.1400062769128431,Limestone,Bottom,82.45,421.17,49712
0.1643246173803606,0.2941020605265315,0.5185008647911293,66.61,Triassic,Normal polarity,False,1.693246538848199,Limestone,Bottom,66.9,580.52,17779
0.4530389525869456,0.4386687650285643,0.7826867610526508,101.86,Cretaceous,Normal polarity,False,1.0114508390687744,Shale,Bottom,19.71,393.59,38284
0.969194123460277,0.3026692089320369,0.8007758610376359,131.34,Cretaceous,Normal polarity,True,0.3810003067776946,Sandstone,Bottom,68.61,529.5,66910
0.4647042089459984,0.9999999999,0.2956011783797954,184.57,Triassic,Normal polarity,True,0.2290439263338976,Sandstone,Middle,71.73,338.58,41713
0.0269622482429642,0.2760473627595717,0.4403198833676748,150.5,Cambrian,Normal polarity,True,0.4782169153664264,Sandstone,Bottom,104.85,299.13,14238
0.0649171240632656,0.3804010210879008,0.8406836698262139,288.27,Cambrian,Normal polarity,False,0.8019126989373364,Shale,Bottom,84.0,41.1,31082
0.7068483636011649,0.0241532036728205,0.9423665315282292,274.89,Cambrian,Normal polarity,True,1.9448769675569677,Sandstone,Middle,122.57,415.41,54749
0.0708076221226639,0.7083914841823576,0.1648949483460313,219.72,Permian,Normal polarity,True,1.5270188841961927,Limestone,Bottom,20.18,261.58,26456
0.4257954681794398,0.5713532255324262,0.4355150075887365,227.21,Jurassic,Reversed polarity,True,1.4580410359168443,Sandstone,Middle,68.61,262.22,37071
0.1593025730120792,0.9424987947018904,0.520995181954164,334.17,Carboniferous,Normal polarity,True,1.091745022464322,Sandstone,Bottom,44.51,630.97,41948
0.5035218599855079,0.2270395940245544,0.705594484666928,255.19,Triassic,Reversed polarity,True,1.7575211266629038,Limestone,Bottom,88.96,297.7,53461
0.7887443013165065,0.5396185280282447,1.2216443076399486,12.41,Paleogene,Normal polarity,True,0.6114156179151873,Shale,Top,69.38,398.64,44138
0.1870569877840236,0.8798602125989505,0.5754824764098984,28.95,Ordovician,Normal polarity,False,0.6949443875129813,Sandstone,Middle,13.94,236.93,19738
0.9274624817071446,0.344020724273921,0.3881226199114023,17.0,Triassic,Normal polarity,False,1.3957279947399457,Conglomerate,Bottom,82.1,321.85,57238
0.8268332159818761,0.0061993435772235,0.1087405617064925,264.1,Permian,Normal polarity,False,1.0158781340642156,Conglomerate,Bottom,138.24,312.35,61950
0.4513392971801186,0.8559162053241259,0.7806261317178506,122.31,Cretaceous,Normal polarity,True,0.1715740539416138,Shale,Top,30.11,74.07,37092
0.2027307081989411,0.3350601504093806,0.1991641525557527,68.57,Jurassic,Normal polarity,True,1.2507806331102225,Sandstone,Bottom,85.69,260.28,18615
0.5826304145254395,0.094621108908872,0.5678493810053051,76.24,Triassic,Normal polarity,False,1.118825523591839,Shale,Bottom,86.45,378.32,41148
0.3064610515388516,0.0800303985260772,1.1174380756240798,162.16,Paleogene,Normal polarity,False,0.524939745225735,Shale,Bottom,133.51,422.93,34549
0.665511326777952,0.3098533170841412,0.8735059534784435,135.89,Cretaceous,Normal polarity,True,1.314860541092342,Conglomerate,Bottom,56.53,468.84,50311
0.4671009219133932,0.5486141609783757,0.9586701232277526,152.58,Paleogene,Normal polarity,True,1.049511760603551,Shale,Middle,109.9,213.63,35103
1.1757913040269683,0.655381522906861,0.0680572895219444,295.37,Cretaceous,Reversed polarity,True,0.6573433950161014,Limestone,Middle,30.71,210.67,76970
0.961795250993309,0.4657967752060798,0.4013703746231317,147.59,Triassic,Reversed polarity,False,1.411220680440707,Limestone,Middle,56.77,357.82,59545
0.9615088325588166,0.2990955526531824,0.4971556114190671,31.93,Paleogene,Normal polarity,False,1.4959184120905935,Limestone,Bottom,28.6,174.67,59201
0.7001337337921443,0.1621000876775893,0.5438504142338765,53.94,Neogene,Reversed polarity,False,1.161766049089198,Conglomerate,Middle,76.34,178.54,39588
0.1942107257070216,0.4206114251667938,0.1451566739652792,181.27,Permian,Normal polarity,True,0.7188718493817978,Sandstone,Middle,159.2,115.07,21742
0.6428019440731194,0.0248304444405135,0.3962926448793291,93.46,Paleogene,Normal polarity,True,0.5305112878732541,Limestone,Middle,113.53,508.5,33967
0.0847071809865752,0.2763040517539433,0.5564479578239536,176.74,Cambrian,Normal polarity,True,1.69377054803048,Limestone,Bottom,16.56,71.05,22892
0.672135439172205,0.848311262964359,0.332489661892467,167.4,Jurassic,Normal polarity,False,1.021117885278708,Limestone,Middle,85.93,366.42,46562
0.3440411049470176,0.6207359484101219,0.1987192301845816,208.98,Jurassic,Normal polarity,True,0.8069005974648802,Shale,Middle,74.65,213.02,30867
0.6408542197196931,0.5074922089172114,0.9207344457200164,48.16,Triassic,Normal polarity,True,0.4158697796665424,Conglomerate,Bottom,26.26,425.19,43403
0.1285445249218968,0.3337036009942271,0.3446783553547253,214.36,Neogene,Reversed polarity,False,1.3769643341843938,Shale,Top,98.53,412.09,21892
0.5498472512629466,0.1864405940282468,0.5820058077379483,68.46,Cretaceous,Normal polarity,False,0.9147894495814726,Shale,Bottom,75.54,676.48,37295
0.3320713618348789,0.2995174016920704,0.2163726196466649,104.61,Permian,Normal polarity,True,1.6047937128459455,Sandstone,Bottom,21.07,85.61,28338
0.7197839652873066,0.2954851335432332,0.3127885075306328,90.1,Cretaceous,Reversed polarity,True,1.4772490413766497,Sandstone,Bottom,55.82,143.62,49198
0.5312252857382329,0.3551051389694452,0.804984754454293,3.05,Triassic,Normal polarity,True,0.3138230196812592,Sandstone,Bottom,78.03,481.45,34380
0.3660369134964176,0.7802806173143705,1.0425338067740673,58.96,Jurassic,Reversed polarity,False,0.2761175318891742,Shale,Bottom,88.8,2.28,36212
0.8700408187868203,0.5447608892076632,0.6105233597485289,296.81,Devonian,Normal polarity,False,0.1207041475660187,Sandstone,Top,61.74,429.77,62429
0.2383668975870467,0.1088807718424356,0.7432874403536731,117.26,Cambrian,Normal polarity,True,0.4495631761965821,Limestone,Bottom,116.41,30.87,25925
0.8263393287218113,0.7082683695151207,0.1556792642098894,137.44,Devonian,Normal polarity,True,1.679960168253778,Limestone,Bottom,106.94,441.72,63456
0.3439104357736073,0.3399390897029861,0.4375701393362217,34.1,Paleogene,Normal polarity,False,1.275165290265843,Sandstone,Middle,43.57,228.14,21154
0.470506684042336,0.090533272689606,0.5117838261876955,278.51,Triassic,Normal polarity,True,0.6226253430285832,Sandstone,Bottom,38.06,169.88,45065
0.6626554135887835,0.1468397674285915,0.5569532172238683,126.0,Cambrian,Normal polarity,True,1.933208977502406,Limestone,Bottom,75.6,305.31,50414
1.0635794804699694,0.6385671702927097,0.443827325264426,130.76,Triassic,Normal polarity,False,1.1220765876489032,Shale,Bottom,33.49,244.4,74340
0.4314459371905267,0.4242625017229682,0.8482018256510566,87.26,Cretaceous,Normal polarity,False,1.3716405435137076,Shale,Bottom,95.58,310.37,39141
0.195958716199245,0.46737538318652,0.5488610135496271,187.14,Neogene,Normal polarity,True,1.013234006320577,Limestone,Middle,177.59,642.67,23881
0.6257538274698313,0.4404088237606512,0.2600756402591773,76.29,Jurassic,Normal polarity,True,1.2335228302096408,Limestone,Bottom,87.19,535.01,44831
0.5742901653572928,0.7283379247641382,0.667932822033253,30.05,Devonian,Normal polarity,True,1.8146862968136768,Conglomerate,Bottom,37.1,194.91,42648
0.3914621254158287,0.6195501768383255,0.3714334394011995,199.61,Permian,Normal polarity,True,0.2617186222254614,Limestone,Bottom,64.28,271.97,41202
0.193293604471424,0.3141944699112567,0.4710032095145862,158.79,Ordovician,Normal polarity,True,2.5277754760135185,Sandstone,Top,43.88,468.32,24251
0.5736342544012176,0.992525981195586,1.0683402528865655,122.6,Permian,Normal polarity,False,1.1143806805029706,Shale,Bottom,23.93,159.72,56743
0.4459505578443983,0.7452650047947068,0.0257009088838372,211.88,Devonian,Reversed polarity,True,1.0379942361097128,Limestone,Middle,62.29,606.54,38477
0.7238194206930557,0.5992346843703024,1.193122480404583,366.28,Cretaceous,Reversed polarity,True,1.331759614158629,Limestone,Bottom,89.07,824.56,72485
